item_id,item_price,product_type,department_name
B01810,720,C350,Garden & Outdoors
E7368,960,C874,Beauty
H4281,508.5,I475,Electronics
I4300,1670,B731,Clothing & Accessories
H0378,2234,J471,Baby
B8556,9888,C475,Computers & Accessories
D9908,3729.5,I127,Apps & Games
J516,911,G751,Computers & Accessories
G4034,1216,G948,Clothing & Accessories
F324,8928,D04,Computers & Accessories
B15888,691,C159,Electronics
E4226,3193.5,I238,Electronics
F3409,979,J270,Furniture
G0475,1592.5,C325,Furniture
F6692,2098,E591,Electronics
F928,810.5,H584,Collectibles
C4409,736,B871,Furniture
H9923,1123,J225,Apps & Games
E5042,473.5,I522,Furniture
D6316,889.5,G835,Garden & Outdoors
C2725,9248,J010,Clothing & Accessories
B10981,1332.5,G825,Furniture
B14214,2976,G498,Beauty
I0031,20768,D793,Computers & Accessories
B00736,156.5,H539,Beauty
C7898,49982,D184,Apps & Games
B06437,2848,B0465,Garden & Outdoors
F9705,1664,B0311,Garden & Outdoors
B3046,1568,I579,Furniture
H4109,953.5,B431,Apps & Games
C3519,633.5,H268,Furniture
E8281,16112,C874,Clothing & Accessories
B08434,1494,H865,Books
B29835,25600,B342,Apps & Games
G3977,960,H312,Clothing & Accessories
B31349,444.5,F374,Beauty
B19675,38720,G827,Computers & Accessories
B31213,2236.5,J123,Books
C6460,4202,F164,Beauty
E6138,14336,E298,Computers & Accessories
B08530,422,B242,Apps & Games
E2235,9216,B0083,Electronics
B11864,4704,C874,Baby
E5581,96,H312,Garden & Outdoors
B17097,4768,B0183,Garden & Outdoors
B13964,1670,C555,Garden & Outdoors
B6509,6656,H455,Baby
F8916,412.5,B298,Garden & Outdoors
G265,2921.5,I839,Books
H9484,2139.5,D439,Clothing & Accessories
D3273,14256,E939,Books
B03745,758,H351,Garden & Outdoors
B13785,72000,D786,Clothing & Accessories
G9199,297.5,E371,Beauty
F7982,4672,B0567,Electronics
E581,1728,B252,Electronics
H9143,4768,J802,Apps & Games
F2219,7168,G367,Computers & Accessories
E3295,768,B346,Clothing & Accessories
E2822,905.5,H768,Garden & Outdoors
G3724,2368,F075,Garden & Outdoors
E8210,304,J495,Clothing & Accessories
B9177,10598,C417,Collectibles
B18135,11776,J959,Furniture
G7501,1440,B207,Clothing & Accessories
B7884,1360,I600,Baby
D517,537.5,H554,Books
J3715,496,E747,Clothing & Accessories
E7776,1913.5,B0412,Furniture
H0406,11430,D47,Computers & Accessories
D0630,4095,H441,Beauty
I505,5760,F427,Garden & Outdoors
I9636,220.5,E188,Electronics
I9004,249.5,D899,Furniture
B02030,972.5,B485,Computers & Accessories
B05875,1814,J225,Beauty
B05450,2080,G423,Garden & Outdoors
C8717,2726,B0386,Apps & Games
B24535,636.5,E244,Collectibles
B28431,269,H596,Furniture
B16112,2672,H532,Clothing & Accessories
J9014,4331.5,I994,Electronics
D7049,169.5,C356,Computers & Accessories
B6192,22566,E924,Books
E0349,62192,E22,Collectibles
B15467,160,B173,Furniture
H3670,1049.5,E955,Computers & Accessories
G0382,64,H312,Garden & Outdoors
C7121,793.5,C106,Collectibles
C596,592.5,C487,Books
H5803,1843,G09,Garden & Outdoors
B14550,4160,B0567,Computers & Accessories
B10585,911,F163,Books
B08087,1728,I990,Clothing & Accessories
G8249,5760,B617,Clothing & Accessories
C0075,409.5,F376,Books
G1561,2013,C424,Electronics
B26881,1113.5,B187,Apps & Games
B18515,30694,G808,Garden & Outdoors
D36,39824,I488,Apps & Games
I6315,2400,H455,Books
E164,408,J041,Garden & Outdoors
C4549,887,H093,Computers & Accessories
E9278,892.5,H467,Apps & Games
J1766,304,I535,Computers & Accessories
J1405,2301,D236,Clothing & Accessories
H7344,8608,B0333,Computers & Accessories
J7739,220800,E196,Computers & Accessories
B02630,8659,E924,Beauty
B04900,985.5,B945,Baby
B17223,29440,G766,Clothing & Accessories
B22907,960,F922,Furniture
B7551,220.5,I411,Clothing & Accessories
B28796,1888,J317,Computers & Accessories
E7799,544,C642,Furniture
B9972,1267,C751,Electronics
D9822,857.5,F061,Electronics
G2007,1376.5,G607,Books
J735,1768,C51,Computers & Accessories
C8216,541,J780,Furniture
B3842,141,G315,Books
B18406,1146,I834,Electronics
C3203,1725,I901,Apps & Games
B17792,2368,F418,Garden & Outdoors
H4479,25949,D184,Beauty
C7775,380.5,C111,Baby
B9817,12441.5,H622,Beauty
H8488,1049.5,B694,Furniture
B16350,448,F684,Beauty
J6099,6745.5,F036,Books
B30937,11097.5,D44,Electronics
B32570,3418,H551,Books
C915,624,J959,Books
J7398,2316.5,E605,Clothing & Accessories
B7936,1276.5,D296,Furniture
G801,5408,J864,Books
B27899,4348.5,C457,Electronics
I9075,11532.5,G277,Garden & Outdoors
H7343,1568,E03,Beauty
C1283,3392,F622,Beauty
C6591,3744,E884,Furniture
B15495,928,B207,Clothing & Accessories
F7820,204.5,I806,Electronics
B9378,569.5,C176,Garden & Outdoors
D6893,1612.5,G224,Apps & Games
F3968,465,C874,Apps & Games
E6221,803,J16,Garden & Outdoors
H7330,34880,D642,Computers & Accessories
B07926,636.5,B732,Books
I1356,636.5,C628,Books
F8108,66576,E986,Apps & Games
B1496,3024,C890,Apps & Games
H4426,256,J529,Baby
B12306,39072,D642,Beauty
C7023,2519.5,D528,Garden & Outdoors
F2695,5155,J333,Baby
B15902,532,C159,Clothing & Accessories
H721,217.5,C874,Electronics
D2254,1091.5,H768,Clothing & Accessories
I4368,473.5,J07,Furniture
J848,6112,E967,Beauty
E4826,1036.5,F568,Apps & Games
G4801,1273.5,I600,Garden & Outdoors
F1869,743,E524,Computers & Accessories
J7340,316.5,D328,Baby
C3224,1152,F677,Beauty
H6948,704,F337,Beauty
G6183,4128,C874,Baby
E4943,1596.5,D946,Baby
J87,2521.5,B715,Furniture
B04352,576,J839,Apps & Games
H5016,758,C445,Books
C726,4640,E507,Collectibles
J7212,8992,F469,Apps & Games
I6017,438,B485,Clothing & Accessories
D9841,4073.5,F609,Clothing & Accessories
F2596,2470,D850,Electronics
G3110,35472,E22,Beauty
B653,14592,C874,Books
J6304,2793.5,F929,Baby
E2782,1280,D729,Apps & Games
E9882,34880,D642,Collectibles
B19462,92.5,B545,Computers & Accessories
C7396,2528.5,B431,Garden & Outdoors
C5936,23350,G239,Computers & Accessories
H0838,27420.5,J397,Apps & Games
B27803,2188.5,B343,Collectibles
E2866,953.5,H791,Furniture
I7241,4172.5,B219,Clothing & Accessories
E2621,5056,D876,Garden & Outdoors
H7876,512.5,H093,Beauty
E9742,694,F609,Computers & Accessories
H8190,595,E699,Electronics
B15352,4160,G367,Computers & Accessories
J052,400,J362,Electronics
B9210,1164,I131,Books
F267,1763,G898,Garden & Outdoors
B26487,1760,B0396,Collectibles
G1257,595.5,C874,Garden & Outdoors
D2158,400,F622,Beauty
E252,20979.5,G239,Books
B09857,1593.5,G549,Books
B04662,953.5,H791,Garden & Outdoors
B12771,34182,F164,Electronics
J1361,35872,G122,Furniture
J333,5447.5,H455,Collectibles
B0308,3456,E702,Collectibles
G8347,41280,I189,Garden & Outdoors
F6010,8160,J429,Baby
B12937,288,H455,Garden & Outdoors
I6746,24320,F164,Clothing & Accessories
I571,1725,F343,Clothing & Accessories
G9594,800,J892,Collectibles
F5898,4003,H631,Books
B24243,1123,F609,Beauty
B31404,842,H233,Baby
J0998,128,I050,Apps & Games
B11329,2108.5,J244,Furniture
F6971,9536,D291,Computers & Accessories
D7227,896,D924,Computers & Accessories
H9418,2762.5,J749,Apps & Games
D2084,2233.5,H589,Clothing & Accessories
D443,5760,F810,Computers & Accessories
J3579,2097.5,B485,Baby
I2105,1408,J619,Clothing & Accessories
F0175,8401.5,I310,Garden & Outdoors
B20438,201.5,D303,Collectibles
B25788,1913.5,B0412,Garden & Outdoors
G4685,3930.5,H791,Baby
J4910,437.5,F622,Books
B2271,2009.5,B878,Garden & Outdoors
J4097,2703,B032,Books
J5422,2528,F267,Furniture
J8120,43008,D009,Collectibles
I0303,697.5,B694,Computers & Accessories
J2266,7526,C460,Apps & Games
C2820,9690,H551,Computers & Accessories
B16218,70323,E328,Books
B03514,825.5,B694,Garden & Outdoors
E6402,106,F414,Beauty
D9619,1123,B032,Beauty
B29733,9504,J015,Books
I8617,9856,H525,Computers & Accessories
J1687,6696,D197,Computers & Accessories
B11756,743,H093,Electronics
B05477,1212.5,F609,Garden & Outdoors
B19548,3136,I858,Electronics
D771,1120,F192,Books
B7652,1689.5,I994,Electronics
C2214,540.5,C724,Furniture
I8680,704,B485,Collectibles
F3668,156.5,E396,Beauty
E7774,1216,B346,Electronics
E0180,188.5,C724,Apps & Games
H1153,1440,E016,Beauty
E409,6272,I858,Books
B14021,2480,I600,Baby
H7684,348,C582,Furniture
G2081,2144,H069,Apps & Games
I7134,1111.5,J325,Beauty
B10874,601.5,E297,Beauty
B1206,6144,I994,Apps & Games
C5272,4052.5,D657,Clothing & Accessories
J7005,1267,C874,Clothing & Accessories
G8970,11977.5,G483,Furniture
H6412,796.5,J034,Computers & Accessories
B7191,476.5,C874,Baby
D4341,339,H867,Collectibles
B14008,1145.5,B694,Furniture
G1399,946.5,I131,Books
B24706,92160,G867,Garden & Outdoors
I3933,960,E360,Baby
D2498,848,H768,Baby
B8985,4243,F036,Electronics
G1418,316.5,E386,Baby
D2935,220.5,G390,Collectibles
C6204,17408,G108,Beauty
E3000,20480,B617,Beauty
I8719,1568,F885,Baby
B14437,791.5,H791,Baby
F236,3456,E85,Clothing & Accessories
I2859,1200,G633,Books
F3596,5221,D432,Electronics
H8106,1676,C874,Clothing & Accessories
B11380,14400,B617,Electronics
H8896,760,C786,Apps & Games
D0641,1248,H284,Computers & Accessories
H815,480,B038,Books
B03289,1031,H093,Beauty
H9454,384,G705,Garden & Outdoors
B01785,630,J325,Computers & Accessories
C9167,10051,C417,Baby
E4497,1261,G361,Baby
B04521,1658.5,H969,Beauty
B0223,282.5,J168,Electronics
I0178,1078,G751,Computers & Accessories
B12237,1365,F409,Beauty
J4019,6400,E646,Garden & Outdoors
C4597,1699,J789,Collectibles
B14660,825.5,D946,Clothing & Accessories
H3531,3438.5,E998,Furniture
E87,304,H31,Apps & Games
B01982,2489.5,J43,Books
I3148,2105.5,I127,Electronics
B19312,6364.5,H63,Beauty
B23032,9532.5,D009,Furniture
E1375,946.5,C487,Electronics
E1702,1955.5,D184,Collectibles
B15310,2809.5,B225,Computers & Accessories
E300,956.5,J375,Furniture
F0495,192,D844,Beauty
H4891,58688,D642,Furniture
F4475,1344,E702,Garden & Outdoors
J8782,14102,H63,Collectibles
B0683,160,B293,Collectibles
B5064,27360,G239,Electronics
C0647,9440,B943,Furniture
I0639,7507,F036,Furniture
J2685,1504,B0567,Computers & Accessories
H8978,921.5,B0227,Beauty
B28757,9819,F036,Furniture
I1118,1120,B939,Apps & Games
I3883,732.5,E309,Furniture
I5566,1568,B0025,Clothing & Accessories
B15704,476,G648,Baby
I4617,2048,E115,Garden & Outdoors
F7609,1173,C296,Baby
C1549,7008,B2,Apps & Games
G7608,864,F76,Clothing & Accessories
H1690,4764.5,D328,Furniture
B8352,12992,C331,Baby
J4037,4525,E458,Books
I6779,182,D244,Computers & Accessories
E6740,9336,D197,Collectibles
C3873,716.5,I127,Books
G1252,2425.5,G133,Baby
J2691,1987,E434,Collectibles
D231,5667,J116,Apps & Games
B26595,4270,J041,Baby
H9190,2275,E422,Computers & Accessories
B27213,64,H312,Computers & Accessories
D1755,1212.5,F609,Electronics
B04475,810.5,C944,Electronics
B11539,51.5,J3,Collectibles
H4032,2882.5,C874,Beauty
B20518,20224,I79,Computers & Accessories
J8138,956.5,H811,Baby
B9843,409.5,E699,Books
D6065,2121.5,H589,Books
D6510,18785.5,F036,Beauty
B24776,1017.5,H885,Apps & Games
B23087,332.5,E699,Furniture
F9359,518,E699,Beauty
B4043,953.5,G059,Collectibles
E0235,4416,F754,Apps & Games
F9448,2851,B0423,Clothing & Accessories
E9164,2607,H241,Furniture
F1413,881.5,D399,Clothing & Accessories
B11625,15968,I025,Collectibles
F7844,691,F541,Furniture
E7498,2208,I527,Computers & Accessories
B28442,2256,I127,Furniture
B22234,2448,B490,Computers & Accessories
E1973,259,C159,Books
B28108,6048,J227,Collectibles
F2914,7936,I79,Garden & Outdoors
I8852,46784,B943,Garden & Outdoors
B10573,1088,E75,Clothing & Accessories
B0412,112,F281,Computers & Accessories
B12673,2236.5,J741,Electronics
C6392,156.5,J915,Furniture
B19482,156.5,C111,Furniture
E4364,2845,H820,Computers & Accessories
F4607,35143.5,J606,Apps & Games
B641,2716.5,G661,Garden & Outdoors
G8098,1955,F609,Furniture
J3709,6912,C874,Clothing & Accessories
B21507,3744,D265,Collectibles
F0384,7936,B052,Books
B4580,1305.5,I481,Computers & Accessories
C5128,6304,C417,Clothing & Accessories
H9510,2611,I994,Books
B03561,115,C874,Books
D4204,5280,B961,Apps & Games
B22275,1056,C874,Electronics
B07693,8160,F622,Garden & Outdoors
G4867,2124.5,J830,Baby
J456,677,B732,Garden & Outdoors
I4174,13824,G483,Furniture
B02354,810.5,C944,Garden & Outdoors
G7532,2208,G36,Clothing & Accessories
H1672,1600,C167,Computers & Accessories
G8473,1592.5,E716,Computers & Accessories
C1594,572.5,G000,Furniture
G3968,2272,J658,Computers & Accessories
H2242,1056,I433,Books
I5294,21504,J344,Baby
B24191,3840,G077,Baby
I0298,1740.5,G295,Computers & Accessories
I4423,3520,D406,Books
G4527,1488,D439,Electronics
J6817,4596.5,B0386,Books
D2045,896,C106,Baby
E752,22080,I313,Baby
E6733,1593.5,H791,Computers & Accessories
F7789,23856,B76,Clothing & Accessories
F8538,864,F885,Electronics
H7972,921.5,I027,Computers & Accessories
B05126,2470,D850,Collectibles
I5604,449.5,G339,Computers & Accessories
G121,656.5,D766,Clothing & Accessories
B6642,2496,B713,Computers & Accessories
E718,636.5,C521,Furniture
B20525,7603,G331,Computers & Accessories
B7150,1920,F048,Books
I6477,1372.5,F653,Baby
B8171,2352.5,B0215,Beauty
I9162,833,C874,Clothing & Accessories
D5862,3251,J286,Beauty
I7612,6784,B0097,Clothing & Accessories
F3595,8035,D990,Baby
B25906,1984,F075,Clothing & Accessories
B637,1344,D805,Books
I6671,3803.5,C874,Collectibles
H6478,9561.5,C417,Furniture
J5179,10993,I310,Furniture
D0883,16505.5,F403,Furniture
G1124,9139,F581,Electronics
B8757,2816,G295,Books
E3761,416,G251,Furniture
G2000,2381.5,E998,Apps & Games
C7591,25840,J445,Furniture
G7985,1888,B0208,Apps & Games
G6029,473.5,I522,Furniture
J0013,282,I495,Books
E0721,444.5,H735,Collectibles
B06701,752,I127,Garden & Outdoors
E5045,10009.5,D405,Garden & Outdoors
B004,39168,J174,Collectibles
F6646,1849.5,C099,Books
E7530,179,C390,Garden & Outdoors
F2132,2448,C781,Apps & Games
D6437,6048,B544,Furniture
H1148,4128,J120,Books
G1609,5536,J086,Apps & Games
B02988,437.5,F180,Electronics
J5655,4060.5,C823,Collectibles
C7414,8828.5,I968,Computers & Accessories
C4737,857.5,C076,Electronics
F1085,3168,E428,Computers & Accessories
E261,9120,J245,Baby
B05014,3808,G131,Baby
B9978,1228.5,G201,Clothing & Accessories
B27592,13312,E282,Furniture
C4742,857.5,C076,Baby
D3284,1312,B0083,Collectibles
B17740,2257.5,G702,Beauty
D3664,413,F622,Furniture
D4406,1725,B592,Computers & Accessories
B9756,46400,C099,Garden & Outdoors
B12229,2887.5,J041,Garden & Outdoors
B933,960,D125,Clothing & Accessories
G2863,16265.5,I323,Apps & Games
F9776,3136,F083,Garden & Outdoors
G576,1672,G898,Electronics
H3396,1817.5,G239,Apps & Games
B6335,233.5,C191,Apps & Games
I771,6011,D657,Furniture
E3876,13440,E196,Collectibles
B28721,1644.5,F609,Furniture
D8035,3680,C642,Collectibles
I5501,2553.5,C874,Books
J0030,398,E169,Baby
H6416,992,J083,Books
B28216,442.5,B945,Furniture
H9622,1900.5,F01,Clothing & Accessories
D3162,20480,C618,Collectibles
I2556,1248,J014,Furniture
J9145,12199,F637,Baby
C625,27798,J234,Electronics
F4950,1852.5,E31,Collectibles
C2217,2457.5,I994,Baby
G2809,1224,B630,Collectibles
I6463,273.5,C583,Baby
J9514,761.5,G71,Furniture
B22020,1200,J362,Electronics
I0570,5728,B0208,Collectibles
I8044,8320,I79,Beauty
J3641,15616,J959,Garden & Outdoors
B31864,2432,I834,Apps & Games
J1747,2401.5,G898,Books
B15995,3930.5,I890,Clothing & Accessories
B00281,1904,D680,Collectibles
F5307,2304,G367,Books
B21534,2230,C835,Books
D1401,326,E547,Apps & Games
G8203,18912,G077,Furniture
B19746,1146,F420,Baby
J1049,13600,B0099,Computers & Accessories
G4999,4291,J187,Furniture
B16285,7032.5,B270,Apps & Games
B32223,2028.5,J550,Computers & Accessories
H1912,256,B457,Baby
H6508,6720,D685,Electronics
B20189,1000.5,I131,Collectibles
F8249,1305.5,I121,Beauty
H798,4128,G37,Collectibles
H1519,1680,I600,Electronics
J9758,1152,C742,Electronics
G3221,47680,J939,Electronics
I6887,505.5,C297,Apps & Games
E6333,31273.5,F208,Apps & Games
C2211,1472,D151,Books
I3230,19136,F403,Computers & Accessories
I7697,3426.5,J713,Apps & Games
B02142,1478,G162,Clothing & Accessories
D8000,8512,H747,Clothing & Accessories
B22741,392,C874,Electronics
C9470,14796.5,J234,Books
G9679,1414,C21,Beauty
C1605,1033.5,E701,Electronics
B22418,313.5,C270,Beauty
B05332,630,E371,Furniture
F7511,633.5,E026,Baby
G978,480,G579,Books
B20247,149.5,C874,Electronics
B03952,529.5,D133,Clothing & Accessories
E8254,10560,G077,Garden & Outdoors
B09577,2705.5,H933,Garden & Outdoors
G6172,22892.5,G239,Collectibles
G9076,121.5,J07,Baby
F1006,224,I661,Collectibles
F4113,756,C944,Books
B9926,4348,E03,Garden & Outdoors
I8761,3889.5,F036,Computers & Accessories
D0593,2195,B0459,Beauty
C8616,805,F622,Beauty
B4297,828.5,H284,Collectibles
B07489,12480,G077,Clothing & Accessories
B4031,455,D399,Clothing & Accessories
J8275,1152,C682,Books
C4657,627.5,E524,Beauty
C8138,826.5,B945,Garden & Outdoors
F5012,8800,J959,Baby
B27886,3753.5,H865,Beauty
H5697,1200,I600,Garden & Outdoors
B14050,1760,G611,Computers & Accessories
F8782,8140.5,E282,Garden & Outdoors
I2797,634.5,B945,Furniture
B31555,480,J959,Computers & Accessories
J5461,5952,F997,Beauty
F3155,8928,B0333,Books
B05229,161,E309,Furniture
B0628,567,H652,Computers & Accessories
D4221,23112,B943,Beauty
J606,7347,E924,Collectibles
B17462,1276.5,D497,Furniture
D261,28768,B943,Apps & Games
J2880,444.5,H881,Computers & Accessories
F5801,33964.5,I915,Clothing & Accessories
F8887,6772.5,I323,Apps & Games
I9776,2640,F21,Books
I1876,3264,H640,Beauty
E7542,412.5,E452,Apps & Games
B2470,3209.5,J789,Apps & Games
J8690,3888,D174,Garden & Outdoors
F6914,710,D184,Apps & Games
I0752,6652.5,G974,Electronics
F242,1280,D729,Electronics
G8174,425.5,C874,Baby
C3816,14976,C270,Apps & Games
C2007,4291,I323,Apps & Games
D2069,2851,B407,Garden & Outdoors
G5626,1273.5,H791,Apps & Games
B21710,1888,D062,Electronics
C7368,1568,F236,Collectibles
C7728,1177.5,E168,Clothing & Accessories
E9917,1943,C159,Baby
I8818,7456,G641,Baby
C3748,28.5,C874,Garden & Outdoors
J1852,19680,J10,Apps & Games
B8565,796.5,J947,Electronics
B24271,9888,E149,Furniture
F276,547,C874,Baby
G8989,6451,I994,Furniture
B14093,2363.5,H791,Books
B9360,18713.5,F208,Apps & Games
B29083,7120,I310,Beauty
F9944,2873.5,E714,Clothing & Accessories
F1578,1760,H577,Collectibles
B09246,241.5,H258,Furniture
F1740,1273.5,B694,Collectibles
B29788,1916.5,D328,Apps & Games
B32230,576,H971,Computers & Accessories
G9720,24891.5,I310,Collectibles
D3531,1744,G226,Furniture
B21607,256,H525,Electronics
F1235,428.5,G371,Electronics
C3374,1434,H791,Collectibles
H8951,7056,C417,Apps & Games
J6804,8122,F164,Books
B00012,124.5,G379,Collectibles
C5712,608,G339,Books
B24526,4256,J143,Clothing & Accessories
B19492,7936,I79,Garden & Outdoors
H1226,276,I026,Beauty
B786,5600,F823,Books
B24767,4480,E757,Clothing & Accessories
J3987,274.5,I647,Beauty
B709,7888,J234,Books
C3041,2720,E428,Collectibles
E5223,858,H093,Clothing & Accessories
B32429,5126,B304,Electronics
G8622,956.5,B942,Computers & Accessories
B09796,570,D903,Garden & Outdoors
B06984,2528,G128,Apps & Games
E7085,3136,B0227,Books
J0737,3808,J227,Baby
F8088,640,F922,Furniture
I599,908.5,E605,Books
B28119,864,F922,Beauty
C039,1123,J333,Computers & Accessories
B6055,569.5,G835,Computers & Accessories
J3428,1180.5,G582,Baby
B320,2563,I323,Computers & Accessories
D576,928,B618,Beauty
F4975,161,C874,Garden & Outdoors
J9956,2140.5,E967,Beauty
B3017,1360,I23,Computers & Accessories
E9621,538.5,C835,Books
D5818,2240,H577,Computers & Accessories
G1325,336.5,C874,Apps & Games
B4781,1596.5,J802,Garden & Outdoors
D5316,6076.5,E573,Baby
H376,2265.5,C076,Apps & Games
H1962,278,G251,Furniture
G1973,640,C040,Clothing & Accessories
J8742,48.5,G192,Garden & Outdoors
B22407,9702,F164,Books
B4136,3808,H284,Books
B16420,2177,D207,Beauty
E3862,656,G601,Clothing & Accessories
E7758,2176,H933,Books
B5241,3617.5,J086,Furniture
B31484,4000,G247,Collectibles
D745,2592,I932,Electronics
I9823,1589,J77,Books
J024,150,B231,Electronics
B30814,953.5,F374,Garden & Outdoors
E425,506.5,B945,Books
B8304,3666,J740,Clothing & Accessories
F3238,699,C874,Books
J5882,3484.5,G483,Baby
C0605,4909,H525,Clothing & Accessories
B23016,8268.5,F164,Electronics
B21037,326,C874,Books
D4729,2576,F622,Baby
F5944,636.5,F251,Clothing & Accessories
E6334,1120,F388,Garden & Outdoors
H4104,160.5,C111,Electronics
I8600,7040,J774,Beauty
J342,1401.5,I600,Computers & Accessories
E6760,4640,C457,Baby
B02604,8678,E719,Books
H4668,2597.5,E924,Books
B21260,1411,J225,Collectibles
B14057,19,C874,Furniture
C8781,2073.5,D155,Furniture
I6343,5280,I527,Books
B26378,5376,D874,Furniture
E3193,4608,J559,Books
B9667,940.5,G472,Garden & Outdoors
J7784,788,J774,Clothing & Accessories
B18053,512,J45,Collectibles
G9894,3286.5,G239,Baby
G7161,316.5,B859,Furniture
C4008,1888,G186,Books
I0967,398,C062,Computers & Accessories
D2504,1800,F067,Collectibles
