id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
17319,11/15/2020 10:11,android,J16637,F9554,E1656,Google
17356,11/15/2020 10:11,android,J16637,F9554,E1656,linkedin
17466,11/15/2020 10:13,android,J16637,F9554,E1656,linkedin
17537,11/15/2020 10:14,android,J16637,F9554,E1656,youtube
17624,11/15/2020 10:15,android,J16637,F9554,E1656,Youtube
17552,11/15/2020 10:14,android,J16637,F9554,E5997,google
35129,11/15/2020 17:11,android,J16731,E5570,B26161,LinkedIn
35297,11/15/2020 17:14,android,J16731,E5570,B26161,FACEBOOK
35289,11/15/2020 17:14,android,J16731,E5570,D5967,Youtube
35273,11/15/2020 17:14,android,J16731,E5570,J40,linkedin
38283,11/15/2020 18:18,android,J1678,G9304,B06866,youtube
38330,11/15/2020 18:19,android,J1678,G9304,H4529,LinkedIn
36351,11/15/2020 17:39,android,J16814,C5269,B19516,Youtube
49519,11/15/2020 21:31,android,J16823,B237,D4132,facebook
49585,11/15/2020 21:32,android,J16823,B237,H810,GOOGLE
39406,11/15/2020 18:41,android,J16861,I8446,B16848,Youtube
38907,11/15/2020 18:31,android,J16861,I8446,H9769,Google
39220,11/15/2020 18:38,android,J16861,I8446,H9769,GOOGLE
39477,11/15/2020 18:43,android,J16861,I8446,I8425,YOUTUBE
39332,11/15/2020 18:40,android,J16861,I8446,J5877,GOOGLE
29956,11/15/2020 15:14,android,J16884,D3408,J3014,youtube
11012,11/15/2020 7:58,android,J16948,F4923,B04788,youtube
11373,11/15/2020 8:07,android,J16948,F4923,B13571,LinkedIn
11388,11/15/2020 8:07,android,J16948,F4923,B13571,Google
10972,11/15/2020 7:57,android,J16948,F4923,B20459,FACEBOOK
11144,11/15/2020 8:00,android,J16948,F4923,B2973,google
11177,11/15/2020 8:01,android,J16948,F4923,B2973,Youtube
11220,11/15/2020 8:03,android,J16948,F4923,B2973,youtube
11230,11/15/2020 8:03,android,J16948,F4923,B2973,Google
11340,11/15/2020 8:06,android,J16948,F4923,B2973,Youtube
11481,11/15/2020 8:10,android,J16948,F4923,C8621,youtube
11628,11/15/2020 8:13,android,J16948,F4923,C8621,facebook
11835,11/15/2020 8:19,android,J16948,F4923,C8621,youtube
11853,11/15/2020 8:20,android,J16948,F4923,C8621,GOOGLE
11095,11/15/2020 7:59,android,J16948,F4923,D4006,Youtube
10665,11/15/2020 7:48,android,J16948,F4923,E25,linkedin
10684,11/15/2020 7:49,android,J16948,F4923,E25,youtube
10700,11/15/2020 7:49,android,J16948,F4923,E25,GOOGLE
10724,11/15/2020 7:50,android,J16948,F4923,E25,YOUTUBE
10726,11/15/2020 7:50,android,J16948,F4923,E25,youtube
10772,11/15/2020 7:51,android,J16948,F4923,E25,youtube
11067,11/15/2020 7:59,android,J16948,F4923,E5432,youtube
11106,11/15/2020 8:00,android,J16948,F4923,E5432,facebook
11183,11/15/2020 8:02,android,J16948,F4923,E5432,Youtube
11714,11/15/2020 8:16,android,J16948,F4923,E9723,Google
11809,11/15/2020 8:19,android,J16948,F4923,E9723,Google
10835,11/15/2020 7:54,android,J16948,F4923,F6145,GOOGLE
11437,11/15/2020 8:08,android,J16948,F4923,F754,YOUTUBE
11496,11/15/2020 8:10,android,J16948,F4923,F754,google
11516,11/15/2020 8:11,android,J16948,F4923,F754,YOUTUBE
11666,11/15/2020 8:15,android,J16948,F4923,F754,Youtube
11822,11/15/2020 8:19,android,J16948,F4923,F754,LinkedIn
11836,11/15/2020 8:19,android,J16948,F4923,F754,LinkedIn
10981,11/15/2020 7:57,android,J16948,F4923,I2325,Youtube
11801,11/15/2020 8:18,android,J16948,F4923,J1895,google
42116,11/15/2020 19:33,android,J17030,D6944,H4104,LinkedIn
10859,11/15/2020 7:54,android,J17181,G5520,B13644,youtube
10958,11/15/2020 7:57,android,J17181,G5520,B13644,LinkedIn
11059,11/15/2020 7:59,android,J17181,G5520,D9126,GOOGLE
11061,11/15/2020 7:59,android,J17181,G5520,D9126,LinkedIn
10986,11/15/2020 7:57,android,J17181,G5520,H4055,FACEBOOK
11042,11/15/2020 7:59,android,J17181,G5520,H4055,LinkedIn
49065,11/15/2020 21:23,android,J17245,H7287,H0322,linkedin
13715,11/15/2020 9:04,android,J1726,D5757,B03394,linkedin
43271,11/15/2020 19:51,android,J17280,G8373,B13763,YOUTUBE
16846,11/15/2020 10:03,android,J17475,C6424,E8214,youtube
16666,11/15/2020 10:00,android,J17475,C6424,G3469,FACEBOOK
49575,11/15/2020 21:32,android,J17550,D4629,F4142,linkedin
49959,11/15/2020 21:39,android,J17550,D4629,G5082,Youtube
49819,11/15/2020 21:36,android,J17550,D4629,H7290,Youtube
49904,11/15/2020 21:38,android,J17550,D4629,H7290,youtube
49918,11/15/2020 21:38,android,J17550,D4629,I817,youtube
49709,11/15/2020 21:35,android,J17550,D4629,I9329,Youtube
23964,11/15/2020 12:38,android,J17572,H9396,I4704,LinkedIn
42227,11/15/2020 19:35,android,J17590,J1462,B14877,youtube
41889,11/15/2020 19:30,android,J17590,J1462,F0113,FACEBOOK
3128,11/15/2020 0:53,android,J17776,D8780,B16385,YOUTUBE
3016,11/15/2020 0:49,android,J17776,D8780,I4704,facebook
16872,11/15/2020 10:04,android,J17796,E2914,B0379,GOOGLE
17390,11/15/2020 10:12,android,J17796,E2914,B0379,GOOGLE
38625,11/15/2020 18:25,android,J17810,I3472,D6387,google
38522,11/15/2020 18:23,android,J17810,I3472,F4645,youtube
15815,11/15/2020 9:44,android,J17851,D6304,B17580,Youtube
31444,11/15/2020 15:45,android,J17900,F3535,B03394,Youtube
31669,11/15/2020 15:49,android,J17900,F3535,B03394,linkedin
31643,11/15/2020 15:48,android,J17900,F3535,D3219,Youtube
26868,11/15/2020 13:57,android,J17912,C3292,B0379,facebook
26876,11/15/2020 13:57,android,J17912,C3292,C1137,YOUTUBE
26878,11/15/2020 13:57,android,J17912,C3292,C1137,GOOGLE
40467,11/15/2020 19:05,android,J17969,F921,E7932,GOOGLE
40566,11/15/2020 19:06,android,J17969,F921,E7932,GOOGLE
40582,11/15/2020 19:07,android,J17969,F921,E7932,linkedin
44350,11/15/2020 20:11,android,J17998,B3568,E035,Google
15241,11/15/2020 9:33,android,J18011,F296,B0379,youtube
28364,11/15/2020 14:36,android,J18044,G9956,E5690,FACEBOOK
3825,11/15/2020 1:10,android,J18060,G817,H2386,Google
11304,11/15/2020 8:05,android,J18194,B4628,C7792,GOOGLE
29448,11/15/2020 15:02,android,J18271,I6542,D5963,GOOGLE
29656,11/15/2020 15:07,android,J18271,I6542,I2763,Youtube
4131,11/15/2020 1:18,android,J18347,D0446,H3972,Google
4096,11/15/2020 1:17,android,J18347,D0446,H7593,LinkedIn
4108,11/15/2020 1:17,android,J18347,D0446,I8061,youtube
45416,11/15/2020 20:31,android,J18353,E936,C5208,youtube
45265,11/15/2020 20:29,android,J18353,E936,D3616,Youtube
44934,11/15/2020 20:23,android,J18353,E936,E0001,youtube
45144,11/15/2020 20:27,android,J18353,E936,E0001,linkedin
45145,11/15/2020 20:27,android,J18353,E936,E0001,FACEBOOK
45574,11/15/2020 20:34,android,J18353,E936,F7695,Youtube
45139,11/15/2020 20:26,android,J18353,E936,J9270,google
1811,11/15/2020 0:27,android,J1837,I6990,C1137,youtube
2165,11/15/2020 0:32,android,J1837,I6990,D299,YOUTUBE
44634,11/15/2020 20:17,android,J18445,G5087,D9657,linkedin
44530,11/15/2020 20:15,android,J18445,G5087,F055,youtube
28795,11/15/2020 14:48,android,J18484,B9314,B16788,GOOGLE
22836,11/15/2020 12:07,android,J18504,B0898,B14921,Youtube
22882,11/15/2020 12:08,android,J18504,B0898,H1406,youtube
43129,11/15/2020 19:48,android,J18564,B6246,E2881,youtube
43147,11/15/2020 19:49,android,J18564,B6246,E2881,youtube
25071,11/15/2020 13:10,android,J1858,I9588,B15844,youtube
12134,11/15/2020 8:28,android,J18611,G2972,B0379,google
34213,11/15/2020 16:47,android,J18639,E4616,B19516,GOOGLE
34286,11/15/2020 16:49,android,J18639,E4616,B19516,FACEBOOK
34828,11/15/2020 17:03,android,J18639,E4616,B19516,YOUTUBE
34252,11/15/2020 16:48,android,J18639,E4616,C0792,youtube
32918,11/15/2020 16:17,android,J18653,I8353,B891,facebook
34126,11/15/2020 16:45,android,J18688,H5300,B07156,GOOGLE
34034,11/15/2020 16:43,android,J18688,H5300,B31809,Google
34245,11/15/2020 16:48,android,J18688,H5300,E2302,GOOGLE
30920,11/15/2020 15:35,android,J18702,C6721,H3081,YOUTUBE
13212,11/15/2020 8:52,android,J18841,B2288,B0379,YOUTUBE
44536,11/15/2020 20:15,android,J18860,C5439,B0696,GOOGLE
44200,11/15/2020 20:08,android,J18860,C5439,F3655,YOUTUBE
44354,11/15/2020 20:11,android,J1897,E2117,B587,linkedin
39148,11/15/2020 18:36,android,J19202,H4330,C7574,Youtube
20899,11/15/2020 11:25,android,J19279,B5645,G4835,google
21224,11/15/2020 11:31,android,J19279,B5645,G4835,LinkedIn
21225,11/15/2020 11:32,android,J19279,B5645,G4835,facebook
33162,11/15/2020 16:23,android,J19388,H4814,C4004,YOUTUBE
33316,11/15/2020 16:27,android,J19388,H4814,C4004,Youtube
6541,11/15/2020 3:33,android,J19414,B6690,F0283,GOOGLE
6490,11/15/2020 3:29,android,J19414,B6690,G3079,google
6526,11/15/2020 3:32,android,J19414,B6690,G3273,GOOGLE
24929,11/15/2020 13:06,android,J19415,I8581,B00871,LinkedIn
24988,11/15/2020 13:07,android,J19415,I8581,B00871,FACEBOOK
24486,11/15/2020 12:54,android,J19415,I8581,B01591,facebook
24360,11/15/2020 12:50,android,J19415,I8581,B22891,FACEBOOK
24357,11/15/2020 12:50,android,J19415,I8581,B23705,Google
25007,11/15/2020 13:08,android,J19415,I8581,B27900,google
24913,11/15/2020 13:05,android,J19415,I8581,B30298,GOOGLE
24627,11/15/2020 12:58,android,J19415,I8581,B3552,google
24628,11/15/2020 12:58,android,J19415,I8581,B3552,youtube
24794,11/15/2020 13:02,android,J19415,I8581,B3552,facebook
24846,11/15/2020 13:03,android,J19415,I8581,B3552,youtube
24248,11/15/2020 12:47,android,J19415,I8581,D2333,Youtube
24275,11/15/2020 12:48,android,J19415,I8581,E3978,Google
24549,11/15/2020 12:56,android,J19415,I8581,F089,google
10474,11/15/2020 7:42,android,J19428,B0768,F158,LinkedIn
11527,11/15/2020 8:11,android,J19428,B0768,G7584,GOOGLE
10456,11/15/2020 7:41,android,J19428,B0768,H8780,Google
10479,11/15/2020 7:42,android,J19428,B0768,H8780,YOUTUBE
10488,11/15/2020 7:42,android,J19428,B0768,H8780,Google
11480,11/15/2020 8:10,android,J19428,B0768,H8780,FACEBOOK
11539,11/15/2020 8:11,android,J19428,B0768,H8780,Youtube
11711,11/15/2020 8:16,android,J19428,B0768,H8780,facebook
10156,11/15/2020 7:31,android,J19440,H0607,B09263,LinkedIn
10043,11/15/2020 7:27,android,J19440,H0607,E0012,youtube
10233,11/15/2020 7:33,android,J19440,H0607,F967,Google
9918,11/15/2020 7:23,android,J19440,H0607,J3600,YOUTUBE
41015,11/15/2020 19:15,android,J19463,B740,B06919,google
41088,11/15/2020 19:16,android,J19463,B740,F0088,google
41096,11/15/2020 19:16,android,J19463,B740,F0088,linkedin
37565,11/15/2020 18:06,android,J1948,C0527,I3993,facebook
35368,11/15/2020 17:16,android,J19500,J1122,B04035,LinkedIn
35546,11/15/2020 17:19,android,J19500,J1122,C8034,FACEBOOK
30339,11/15/2020 15:23,android,J19533,E3343,C1674,FACEBOOK
30391,11/15/2020 15:24,android,J19533,E3343,C1674,linkedin
3205,11/15/2020 0:55,android,J19541,H7171,C1372,facebook
3055,11/15/2020 0:50,android,J19541,H7171,H3025,FACEBOOK
11970,11/15/2020 8:23,android,J19559,F9130,B00524,google
11768,11/15/2020 8:17,android,J19559,F9130,B03394,linkedin
12156,11/15/2020 8:28,android,J19559,F9130,B18929,Google
11992,11/15/2020 8:24,android,J19559,F9130,C2105,GOOGLE
12062,11/15/2020 8:26,android,J19559,F9130,C2105,Google
12233,11/15/2020 8:30,android,J19559,F9130,D1686,Google
12191,11/15/2020 8:29,android,J19559,F9130,F7244,linkedin
12217,11/15/2020 8:30,android,J19559,F9130,F7244,google
12280,11/15/2020 8:31,android,J19559,F9130,F7244,linkedin
11779,11/15/2020 8:18,android,J19559,F9130,H3211,linkedin
12060,11/15/2020 8:26,android,J19559,F9130,I8013,GOOGLE
35527,11/15/2020 17:19,android,J19635,H1592,B19516,facebook
35536,11/15/2020 17:19,android,J19635,H1592,J1397,google
25344,11/15/2020 13:18,android,J19680,B7738,E4686,FACEBOOK
11402,11/15/2020 8:08,android,J19706,G6761,I860,GOOGLE
27476,11/15/2020 14:12,android,J19710,F218,E6627,linkedin
13844,11/15/2020 9:06,android,J19752,I9635,F9346,YOUTUBE
23973,11/15/2020 12:38,android,J19809,D2185,E4296,FACEBOOK
24050,11/15/2020 12:40,android,J19809,D2185,E4296,GOOGLE
24543,11/15/2020 12:56,android,J19809,D2185,E4296,GOOGLE
25151,11/15/2020 13:13,android,J19809,D2185,I9577,linkedin
15433,11/15/2020 9:36,android,J19945,F1934,E2664,FACEBOOK
30095,11/15/2020 15:17,android,J20014,C5779,B1871,google
29916,11/15/2020 15:13,android,J20014,C5779,G1467,LinkedIn
29828,11/15/2020 15:11,android,J20014,C5779,G3063,youtube
29867,11/15/2020 15:12,android,J20014,C5779,G3063,LinkedIn
29873,11/15/2020 15:12,android,J20014,C5779,H6224,facebook
29880,11/15/2020 15:12,android,J20014,C5779,I6536,LinkedIn
30053,11/15/2020 15:16,android,J20014,C5779,I705,GOOGLE
10189,11/15/2020 7:32,android,J20046,E5708,B24676,youtube
21046,11/15/2020 11:28,android,J20109,C5225,J5823,linkedin
44722,11/15/2020 20:19,android,J20213,H5457,G6747,linkedin
30575,11/15/2020 15:28,android,J20234,C3370,D5963,FACEBOOK
30880,11/15/2020 15:35,android,J20234,C3370,D5963,Google
8553,11/15/2020 6:34,android,J20291,E8892,B24676,facebook
25136,11/15/2020 13:12,android,J2048,B936,B05501,facebook
25298,11/15/2020 13:17,android,J2048,B936,B05501,GOOGLE
25334,11/15/2020 13:18,android,J2048,B936,B05501,linkedin
25670,11/15/2020 13:27,android,J20586,F0477,H2955,FACEBOOK
20472,11/15/2020 11:14,android,J20769,G4077,B18458,facebook
44084,11/15/2020 20:06,android,J20775,C7373,B6627,YOUTUBE
31988,11/15/2020 15:56,android,J20776,B0384,B30934,GOOGLE
27578,11/15/2020 14:16,android,J208,F0097,C3666,linkedin
41055,11/15/2020 19:16,android,J20814,C0388,B13763,FACEBOOK
48333,11/15/2020 21:12,android,J20846,F6782,B06866,YOUTUBE
49851,11/15/2020 21:37,android,J20846,F6782,B14129,LinkedIn
48435,11/15/2020 21:14,android,J20846,F6782,D0354,youtube
49435,11/15/2020 21:30,android,J20846,F6782,D0354,FACEBOOK
49649,11/15/2020 21:33,android,J20846,F6782,E677,FACEBOOK
32586,11/15/2020 16:08,android,J20914,H6325,B24401,youtube
12777,11/15/2020 8:43,android,J20928,J2261,B07973,Google
12774,11/15/2020 8:43,android,J20928,J2261,I8013,facebook
12878,11/15/2020 8:45,android,J20928,J2261,J5464,youtube
12837,11/15/2020 8:44,android,J20928,J2261,J5847,Google
12924,11/15/2020 8:46,android,J20928,J2261,J5847,linkedin
25387,11/15/2020 13:19,android,J20952,D6908,E2173,FACEBOOK
24883,11/15/2020 13:04,android,J20952,D6908,I0461,FACEBOOK
24932,11/15/2020 13:06,android,J20952,D6908,I0461,YOUTUBE
24978,11/15/2020 13:07,android,J20952,D6908,I0461,google
42366,11/15/2020 19:37,android,J21006,E0403,B0726,google
42757,11/15/2020 19:42,android,J21006,E0403,B2801,FACEBOOK
42525,11/15/2020 19:39,android,J21006,E0403,G4835,FACEBOOK
20607,11/15/2020 11:17,android,J21060,B3007,D106,linkedin
33053,11/15/2020 16:20,android,J21096,C1363,B1104,facebook
33713,11/15/2020 16:36,android,J21096,C1363,B11561,GOOGLE
33820,11/15/2020 16:38,android,J21096,C1363,B11561,linkedin
33763,11/15/2020 16:37,android,J21096,C1363,G2844,YOUTUBE
13941,11/15/2020 9:07,android,J21202,B3361,B23842,Youtube
13750,11/15/2020 9:04,android,J21202,B3361,G5275,YOUTUBE
13865,11/15/2020 9:06,android,J21202,B3361,G5275,GOOGLE
1989,11/15/2020 0:30,android,J21233,D5082,D2576,FACEBOOK
6227,11/15/2020 3:08,android,J21289,E3392,I410,linkedin
6264,11/15/2020 3:11,android,J21289,E3392,I410,LinkedIn
19559,11/15/2020 10:55,android,J21396,D8529,C1137,Youtube
19988,11/15/2020 11:04,android,J21396,D8529,D4443,LinkedIn
20088,11/15/2020 11:06,android,J21396,D8529,D4443,youtube
19897,11/15/2020 11:02,android,J21396,D8529,E4686,YOUTUBE
19709,11/15/2020 10:59,android,J21396,D8529,H1406,YOUTUBE
35823,11/15/2020 17:26,android,J21400,F2415,B19516,facebook
7153,11/15/2020 4:46,android,J21451,E7901,B01763,google
7015,11/15/2020 4:33,android,J21451,E7901,B03394,LinkedIn
7094,11/15/2020 4:41,android,J21451,E7901,B14138,youtube
7057,11/15/2020 4:38,android,J21451,E7901,B14921,LinkedIn
7112,11/15/2020 4:43,android,J21451,E7901,B18050,youtube
7021,11/15/2020 4:34,android,J21451,E7901,B23158,LinkedIn
7006,11/15/2020 4:32,android,J21451,E7901,B7811,youtube
6961,11/15/2020 4:27,android,J21451,E7901,C1956,Google
6986,11/15/2020 4:30,android,J21451,E7901,E3540,LinkedIn
7048,11/15/2020 4:37,android,J21451,E7901,E6838,facebook
6859,11/15/2020 4:11,android,J21451,E7901,F5448,Youtube
7002,11/15/2020 4:31,android,J21451,E7901,F5448,YOUTUBE
6864,11/15/2020 4:12,android,J21451,E7901,G731,FACEBOOK
6871,11/15/2020 4:13,android,J21451,E7901,G894,Google
6962,11/15/2020 4:27,android,J21451,E7901,G894,google
6980,11/15/2020 4:29,android,J21451,E7901,G894,YOUTUBE
6993,11/15/2020 4:30,android,J21451,E7901,G894,facebook
7097,11/15/2020 4:42,android,J21451,E7901,H6071,google
28416,11/15/2020 14:38,android,J21461,D0291,B6908,Google
44508,11/15/2020 20:14,android,J21483,E6346,B13763,YOUTUBE
13707,11/15/2020 9:04,android,J21669,H7654,B20027,linkedin
14586,11/15/2020 9:19,android,J21669,H7654,B528,Google
26904,11/15/2020 13:58,android,J21693,G0858,B12256,linkedin
27484,11/15/2020 14:13,android,J21693,G0858,B12256,youtube
31079,11/15/2020 15:38,android,J21820,D4897,C1931,FACEBOOK
30846,11/15/2020 15:34,android,J21820,D4897,E2490,youtube
30897,11/15/2020 15:35,android,J21820,D4897,E2490,Youtube
30968,11/15/2020 15:36,android,J21820,D4897,H292,Youtube
36251,11/15/2020 17:36,android,J22036,D3630,J9270,facebook
44601,11/15/2020 20:16,android,J22079,G2085,C715,facebook
19432,11/15/2020 10:53,android,J22161,B6227,J7036,Google
17175,11/15/2020 10:08,android,J22227,I4118,H1406,youtube
17516,11/15/2020 10:14,android,J22227,I4118,H1406,Google
17732,11/15/2020 10:17,android,J22227,I4118,H1406,FACEBOOK
18414,11/15/2020 10:30,android,J22227,I4118,H5404,Google
18200,11/15/2020 10:26,android,J22227,I4118,I3751,google
17928,11/15/2020 10:21,android,J22227,I4118,J5847,Google
30281,11/15/2020 15:21,android,J22269,B9779,C4133,FACEBOOK
30061,11/15/2020 15:16,android,J22269,B9779,H1838,google
30175,11/15/2020 15:18,android,J22269,B9779,I1368,linkedin
30191,11/15/2020 15:19,android,J22269,B9779,I1368,linkedin
30316,11/15/2020 15:22,android,J22269,B9779,I705,Google
30113,11/15/2020 15:17,android,J22269,B9779,I7455,Google
36570,11/15/2020 17:45,android,J2230,J0223,D4482,youtube
39722,11/15/2020 18:48,android,J22388,G9257,B31385,Youtube
39617,11/15/2020 18:45,android,J22388,G9257,B9049,GOOGLE
39783,11/15/2020 18:50,android,J22388,G9257,C5382,Youtube
39637,11/15/2020 18:46,android,J22388,G9257,D134,YOUTUBE
39606,11/15/2020 18:45,android,J22388,G9257,I5980,youtube
41479,11/15/2020 19:23,android,J22521,G1900,B04035,Youtube
44379,11/15/2020 20:12,android,J22558,H7658,J9270,Google
24128,11/15/2020 12:43,android,J22598,F7391,B27755,google
6826,11/15/2020 4:08,android,J22642,E4285,B0379,Google
6851,11/15/2020 4:10,android,J22642,E4285,B7814,Youtube
32121,11/15/2020 15:58,android,J22663,B5593,B5028,facebook
43152,11/15/2020 19:49,android,J2268,B6176,B23850,GOOGLE
43164,11/15/2020 19:49,android,J2268,B6176,B23850,Google
43165,11/15/2020 19:49,android,J2268,B6176,B23850,FACEBOOK
43206,11/15/2020 19:50,android,J2268,B6176,B30778,linkedin
43092,11/15/2020 19:47,android,J2268,B6176,C5346,FACEBOOK
43188,11/15/2020 19:49,android,J2268,B6176,C5346,FACEBOOK
43446,11/15/2020 19:54,android,J2268,B6176,C5346,google
43144,11/15/2020 19:49,android,J2268,B6176,E1656,facebook
43146,11/15/2020 19:49,android,J2268,B6176,E1656,facebook
43209,11/15/2020 19:50,android,J2268,B6176,E1656,google
43227,11/15/2020 19:50,android,J2268,B6176,E1656,YOUTUBE
44479,11/15/2020 20:13,android,J2268,B6176,E1656,linkedin
33003,11/15/2020 16:19,android,J22710,C5343,F3248,facebook
7623,11/15/2020 5:33,android,J22720,J233,B01682,YOUTUBE
7633,11/15/2020 5:34,android,J22720,J233,G1072,Google
7661,11/15/2020 5:36,android,J22720,J233,G1072,youtube
7520,11/15/2020 5:21,android,J22720,J233,J2729,Google
7565,11/15/2020 5:25,android,J22720,J233,J2729,Youtube
8511,11/15/2020 6:32,android,J22727,E6535,C0595,linkedin
8545,11/15/2020 6:33,android,J22727,E6535,C0595,GOOGLE
8606,11/15/2020 6:36,android,J22727,E6535,C0595,youtube
8636,11/15/2020 6:37,android,J22727,E6535,C0944,GOOGLE
8594,11/15/2020 6:36,android,J22727,E6535,C6288,google
8525,11/15/2020 6:33,android,J22727,E6535,I7080,FACEBOOK
8529,11/15/2020 6:33,android,J22727,E6535,I7080,youtube
3104,11/15/2020 0:52,android,J22741,E1032,B3552,Youtube
38253,11/15/2020 18:18,android,J22769,B6224,B13763,LinkedIn
33145,11/15/2020 16:23,android,J22861,E3831,B00926,youtube
28561,11/15/2020 14:42,android,J22949,G5192,F9103,Youtube
27715,11/15/2020 14:19,android,J22988,G7801,B12842,facebook
27354,11/15/2020 14:10,android,J22988,G7801,J9789,Youtube
46072,11/15/2020 20:42,android,J23135,F9768,H292,YOUTUBE
12910,11/15/2020 8:46,android,J23139,E7027,C9726,LinkedIn
12778,11/15/2020 8:43,android,J23139,E7027,D3219,youtube
3355,11/15/2020 0:58,android,J23155,F0865,B28213,google
3498,11/15/2020 1:01,android,J23155,F0865,B28213,Google
3248,11/15/2020 0:56,android,J23155,F0865,E5690,FACEBOOK
24833,11/15/2020 13:03,android,J23159,E0879,B16055,LinkedIn
24793,11/15/2020 13:02,android,J23159,E0879,I5980,FACEBOOK
41960,11/15/2020 19:31,android,J2318,F5871,B13763,youtube
16177,11/15/2020 9:50,android,J23184,G5284,I6990,GOOGLE
35469,11/15/2020 17:17,android,J2321,G3549,B18262,google
35184,11/15/2020 17:12,android,J2321,G3549,J3947,youtube
35479,11/15/2020 17:18,android,J2321,G3549,J3947,facebook
14282,11/15/2020 9:14,android,J23210,D8650,B28403,youtube
14174,11/15/2020 9:12,android,J23210,D8650,D9695,FACEBOOK
14390,11/15/2020 9:15,android,J23210,D8650,D9695,facebook
33157,11/15/2020 16:23,android,J23256,B8342,B16661,facebook
31547,11/15/2020 15:46,android,J23393,J1601,B01523,Youtube
31755,11/15/2020 15:51,android,J23393,J1601,B01523,facebook
